"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"11007","June Jones","June","Jones","Portland","OR","USA","2/19/1953","Oregon",NA,NA,NA,NA,"QB","4-Jun",200,NA,NA,NA,NA,1962,1962,0,45.5122308,-122.6587185
"11008","K.C. Jones","K.C.","Jones","Midland","TX","USA","3/28/1974","Miami (FL)",NA,NA,NA,NA,"C","1-Jun",275,NA,NA,NA,NA,1962,1962,0,31.9973456,-102.0779146
"11009","Keith Jones","Keith","Jones","Omaha","NE","USA","2/5/1966","Nebraska","Los Angeles Rams","6th","147th",1988,"RB","9-May",190,NA,NA,NA,NA,1962,1962,0,41.2565369,-95.9345034
"11010","Keith L. Jones","Keith","L.","Rock Hill","MO","USA","3/20/1966","Illinois","Atlanta Falcons","3rd","62nd",1989,"RB","1-Jun",210,NA,NA,NA,NA,1962,1962,0,34.9248667,-81.0250784
"11012","Ken Jones","Ken","Jones","St. Louis","MO","USA","12/1/1952","Arkansas St.","Buffalo Bills","2nd","45th",1976,"T-DE","5-Jun",260,NA,NA,NA,NA,1962,1962,0,38.6270025,-90.1994042
"11013","Kenyatta Jones","Kenyatta","Jones","Gainesville","FL","USA","1/18/1979","South Florida","New England Patriots","4th","96th",2001,"T","3-Jun",307,NA,NA,NA,NA,1962,1962,0,29.6516344,-82.3248262
"11014","Kevin Jones","Kevin","Jones","Chester","PA","USA","8/21/1982","Virginia Tech","Detroit Lions","1st","30th",2004,"RB","Jun-00",228,NA,NA,NA,NA,1962,1962,0,39.849557,-75.3557457
"11015","Kim Jones","Kim","Jones","Waterloo","IA","USA","1/19/1952","Colorado St.","Baltimore Colts","7th","157th",1975,"RB","4-Jun",238,NA,NA,NA,NA,1962,1962,0,42.9047884,-76.8627367
"11016","Kirk Jones","Kirk","Jones","Long Beach","CA","USA","1/5/1965","UNLV",NA,NA,NA,NA,"RB","10-May",210,"6/9/2001","Brea","CA",NA,1962,1962,0,33.7700504,-118.1937395
"11017","LaCurtis Jones","LaCurtis","Jones","Waco","TX","USA","6/23/1972","Baylor","Miami Dolphins","4th","125th",1996,"LB","Jun-00",200,NA,NA,NA,NA,1962,1962,0,31.549333,-97.1466695
"11018","Lam Jones","Lam","Jones","Lawton","OK","USA","4/4/1958","Texas","New York Jets","1st","2nd",1980,"WR","11-May",180,NA,NA,NA,NA,1962,1962,0,34.6035669,-98.3959291
"11020","Larry Jones","Larry","Jones","Lemoore","CA","USA","3/4/1951","Truman St.","New York Giants","15th","367th",1974,"WB-DB","10-May",170,NA,NA,NA,NA,1962,1962,0,36.3007835,-119.7829107
"11022","Leonard Jones","Leonard","Jones","St. Louis","MO","USA","10/28/1964","Texas Tech","Minnesota Vikings","9th","239th",1987,"DB","2-Jun",185,NA,NA,NA,NA,1962,1962,0,38.6270025,-90.1994042
"11023","Leroy Jones","Leroy","Jones","Greenwood","MS","USA","9/29/1950","Norfolk St.","Los Angeles Rams","2nd","48th",1975,"DE","8-Jun",263,NA,NA,NA,NA,1962,1962,0,39.6136578,-86.1066526
"11024","Levi Jones","Levi","Jones","Eloy","AZ","USA","8/24/1979","Arizona St.","Cincinnati Bengals","1st","10th",2002,"T","5-Jun",310,NA,NA,NA,NA,1962,1962,0,32.7558962,-111.554844
"11025","Lew Jones","Lew","Jones","Cleburne","TX","USA","12/15/1912","Texas Tech",NA,NA,NA,NA,"G-LB","Jun-00",215,"3/17/2006","Lubbock","TX",NA,1962,1962,0,32.3476438,-97.3866837
"11026","Lyndell Jones","Lyndell","Jones","Seattle","WA","USA","3/18/1959","Hawaii",NA,NA,NA,NA,"DB","9-May",175,NA,NA,NA,NA,1962,1962,0,47.6062095,-122.3320708
"11028","Marcus Jones","Marcus","Jones","Jacksonville","NC","USA","8/15/1973","North Carolina","Tampa Bay Buccaneers","1st","22nd",1996,"DE-DT","6-Jun",286,NA,NA,NA,NA,1962,1962,0,30.3321838,-81.655651
"11029","Mark Jones","Mark","Jones","Wallingford","PA","USA","11/3/1980","Tennessee","Tampa Bay Buccaneers","7th","206th",2004,"WR","9-May",185,NA,NA,NA,NA,1962,1962,0,41.4570108,-72.8230736
"11030","Marlon Jones","Marlon","Jones","Baltimore","MD","USA","7/1/1964","Central State (OH)",NA,NA,NA,NA,"DE-DT","4-Jun",263,NA,NA,NA,NA,1962,1962,0,39.2903848,-76.6121893
"11031","Marshall Jones","Marshall","Jones","Fargo","IN","USA","1894-12-10","North Dakota",NA,NA,NA,NA,"WB-TB-FB","11-May",165,"1/21/1960","Hennepin County","MI",NA,1962,1962,0,46.8771863,-96.7898034
"11032","Marvin Jones","Marvin","Jones","Miami","FL","USA","6/28/1972","Florida St.","New York Jets","1st","4th",1993,"LB","2-Jun",244,NA,NA,NA,NA,1962,1962,0,25.7616798,-80.1917902
"11034","Matt Jones","Matt","Jones","Fort Smith","AR","USA","4/22/1983","Arkansas","Jacksonville Jaguars","1st","21st",2005,"WR","6-Jun",242,NA,NA,NA,NA,1962,1962,0,35.3859242,-94.3985475
"11035","Melvin Jones","Melvin","Jones","Houston","TX","USA","2/27/1954","Houston","Washington Redskins","7th","187th",1980,"G","2-Jun",260,NA,NA,NA,NA,1962,1962,0,29.7604267,-95.3698028
"11036","Mike Jones","Mike","Jones","Chicago","IL","USA","7/12/1954","Alcorn St.",NA,NA,NA,NA,"LB","3-Jun",224,NA,NA,NA,NA,1962,1962,0,41.8781136,-87.6297982
"11037","Mike Jones","Mike","Jones","New York","NY","USA","8/19/1964","Brockport St.",NA,NA,NA,NA,"LB","4-Jun",224,NA,NA,NA,NA,1962,1962,0,40.7127753,-74.0059728
"11038","Mike Jones","Mike","Jones","Kansas City","MO","USA","4/15/1969","Missouri",NA,NA,NA,NA,"LB","1-Jun",240,NA,NA,NA,NA,1962,1962,0,39.0997265,-94.5785667
"11039","Mike A. Jones","Mike","A.","Chattanooga","TN","USA","4/14/1960","Tennessee St.","Minnesota Vikings","6th","159th",1983,"WR","11-May",181,NA,NA,NA,NA,1962,1962,0,35.0456297,-85.3096801
"11040","Mike D. Jones","Mike","D.","Columbia","SC","USA","8/25/1969","North Carolina St.","Phoenix Cardinals","2nd","32nd",1991,"DE","4-Jun",290,NA,NA,NA,NA,1962,1962,0,37.09024,-95.712891
"11041","Mike L. Jones","Mike","L.","Bridgeport","CT","USA","11/10/1966","Michigan","Minnesota Vikings","3rd","54th",1990,"TE","3-Jun",255,NA,NA,NA,NA,1962,1962,0,45.3958897,-122.752125
"11042","Nate Jones","Nate","Jones","Scotch Plains","NJ","USA","6/13/1982","Rutgers","Dallas Cowboys","7th","205th",2004,"DB","10-May",180,NA,NA,NA,NA,1962,1962,0,40.6400404,-74.369018
"11043","Nate 2. Jones","Nate","2","Texarkana","TX","USA","12/30/1985","Texas",NA,NA,NA,NA,"WR","1-Jun",195,NA,NA,NA,NA,1962,1962,0,33.425125,-94.0476882
"11044","Onrea Jones","Onrea","Jones","Clarksville","TN","USA","12/22/1983","Hampton",NA,NA,NA,NA,"WR","11-May",202,NA,NA,NA,NA,1962,1962,0,36.5297706,-87.3594528
"11045","Potsy Jones","Potsy","Jones","Llewellyn","PA","USA","10/15/1909","Bucknell",NA,NA,NA,NA,"G","11-May",216,"7/3/1990","Lucama","NC",NA,1962,1962,0,38.8544608,-94.6661775
"11046","Quintin Jones","Quintin","Jones","Miami","FL","USA","7/28/1966","Pittsburgh","Houston Oilers","2nd","48th",1988,"DB","11-May",193,NA,NA,NA,NA,1962,1962,0,25.7616798,-80.1917902
"11048","Ralph Jones","Ralph","Jones","Florence","AL","USA","2/14/1922","Union (TN)",NA,NA,NA,NA,"E-DE","3-Jun",200,NA,NA,NA,NA,1962,1962,0,43.7695604,11.2558136
"11049","Ray Jones","Ray","Jones","Lufkin","TX","USA","12/24/1947","Southern","Philadelphia Eagles","2nd","34th",1970,"DB","11-May",187,NA,NA,NA,NA,1962,1962,0,31.3382406,-94.729097
"11050","Reggie Jones","Reggie","Jones","Memphis","TN","USA","1/11/1969","Arkansas","New Orleans Saints","5th","126th",1991,"DB","1-Jun",202,NA,NA,NA,NA,1962,1962,0,35.1495343,-90.0489801
"11051","Reggie Jones","Reggie","Jones","Kansas City","KS","USA","5/8/1971","LSU",NA,NA,NA,NA,"WR","Jun-00",175,NA,NA,NA,NA,1962,1962,0,39.0997265,-94.5785667
"11053","Reno Jones","Reno","Jones","Carnegie","PA","USA","1897-02-20","Cornell",NA,NA,NA,NA,"G","Jun-00",195,"1/7/1989","Wykoff","NJ",NA,1962,1962,0,40.4458083,-79.9918398
"11054","Reshad Jones","Reshad","Jones","Atlanta","GA","USA","2/25/1988","Georgia","Miami Dolphins","5th","163rd",2010,"DB","2-Jun",215,NA,NA,NA,NA,1962,1962,0,33.7489954,-84.3879824
"11055","Richard Jones","Richard","Jones","Waco","TX","USA","8/4/1973","Texas A&M-Kingsville",NA,NA,NA,NA,"DB","9-May",183,NA,NA,NA,NA,1962,1962,0,31.549333,-97.1466695
"11056","Ricky Jones","Ricky","Jones","Birmingham","AL","USA","3/9/1955","Tuskegee",NA,NA,NA,NA,"LB-DB","1-Jun",211,NA,NA,NA,NA,1962,1962,0,33.5185892,-86.8103567
"11057","Robbie Jones","Robbie","Jones","Demopolis","AL","USA","12/25/1959","Alabama","New York Giants","12th","309th",1983,"LB","2-Jun",230,NA,NA,NA,NA,1962,1962,0,32.5176361,-87.836402
"11058","Robert Jones","Robert","Jones","Blackstone","VA","USA","9/27/1969","East Carolina","Dallas Cowboys","1st","24th",1992,"LB","3-Jun",244,NA,NA,NA,NA,1962,1962,0,40.7581073,-73.9726262
"11059","Rod Jones","Rod","Jones","Dallas","TX","USA","3/31/1964","SMU","Tampa Bay Buccaneers","1st","25th",1986,"DB","Jun-00",185,NA,NA,NA,NA,1962,1962,0,32.7766642,-96.7969879
"11060","Rod E. Jones","Rod","E.","Richmond","CA","USA","3/3/1964","Washington","New York Giants","8th","223rd",1987,"TE","4-Jun",240,NA,NA,NA,NA,1962,1962,0,37.5407246,-77.4360481
"11061","Rod E. Jones","Rod","E.","Detroit","MI","USA","1/11/1974","Kansas","Cincinnati Bengals","7th","219th",1996,"T","4-Jun",325,NA,NA,NA,NA,1962,1962,0,42.331427,-83.0457538
"11062","Roger Jones","Roger","Jones","Cleveland","TN","USA","4/22/1969","Tennessee St.",NA,NA,NA,NA,"DB","9-May",175,NA,NA,NA,NA,1962,1962,0,41.49932,-81.6943605
"11063","Ron Jones","Ron","Jones","Dallas","TX","USA","7/17/1947","Texas-El Paso","Green Bay Packers","6th","134th",1969,"TE","3-Jun",220,NA,NA,NA,NA,1962,1962,0,32.7766642,-96.7969879
"11064","Rondell Jones","Rondell","Jones","Sunderland","MA","USA","5/7/1971","North Carolina","Denver Broncos","3rd","69th",1993,"DB","2-Jun",210,NA,NA,NA,NA,1962,1962,0,54.906869,-1.383801
"11065","Rulon Jones","Rulon","Jones","Salt Lake City","UT","USA","3/25/1958","Utah St.","Denver Broncos","2nd","42nd",1980,"DE","6-Jun",260,NA,NA,NA,NA,1962,1962,0,40.7607793,-111.8910474
"11066","Rushen Jones","Rushen","Jones","Memphis","TN","USA","4/4/1980","Vanderbilt",NA,NA,NA,NA,"DB","10-May",194,NA,NA,NA,NA,1962,1962,0,35.1495343,-90.0489801
"11067","Scott Jones","Scott","Jones","Portland","OR","USA","3/20/1966","Washington","Cincinnati Bengals","12th","334th",1989,"T","5-Jun",281,NA,NA,NA,NA,1962,1962,0,45.5122308,-122.6587185
"11068","Sean Jones","Sean","Jones","Kingston",NA,"Jamaica","12/19/1962","Northeastern","Los Angeles Raiders","2nd","51st",1984,"DE","7-Jun",270,NA,NA,NA,NA,1962,1962,0,41.9270367,-73.9973608
"11069","Sean Jones","Sean","Jones","Atlanta","GA","USA","3/2/1982","Georgia","Cleveland Browns","2nd","59th",2004,"DB","2-Jun",212,NA,NA,NA,NA,1962,1962,0,33.7489954,-84.3879824
"11070","Selwyn Jones","Selwyn","Jones","Houston","TX","USA","5/13/1970","Colorado St.","Cleveland Browns","7th","177th",1992,"DB","Jun-00",192,NA,NA,NA,NA,1962,1962,0,29.7604267,-95.3698028
"11071","Shawn Jones","Shawn","Jones","Thomasville","GA","USA","6/16/1970","Georgia Tech",NA,NA,NA,NA,"DB","1-Jun",200,NA,NA,NA,NA,1962,1962,0,38.8842653,-94.6672736
"11072","Spike Jones","Spike","Jones","Louisville","GA","USA","7/9/1947","Georgia","Houston Oilers","4th","92nd",1970,"P","2-Jun",197,NA,NA,NA,NA,1962,1962,0,38.2526647,-85.7584557
"11073","Stan Jones","Stan","Jones","Altoona","PA","USA","11/24/1931","Maryland","Chicago Bears","5th","54th",1953,"G-DT-T","1-Jun",252,"5/24/2010","Broomfield","CO",NA,1962,1962,0,40.5186809,-78.3947359
"11074","Steve Jones","Steve","Jones","Sanford","SC","USA","3/6/1951","Duke","Los Angeles Rams","5th","129th",1973,"RB","Jun-00",200,NA,NA,NA,NA,1962,1962,0,28.8028612,-81.269453
"11076","Tebucky Jones","Tebucky","Jones","New Britain","CT","USA","10/6/1974","Syracuse","New England Patriots","1st","22nd",1998,"DB","2-Jun",218,NA,NA,NA,NA,1962,1962,0,41.6612104,-72.7795419
"11078","Terry Jones","Terry","Jones","Sandersville","GA","USA","11/8/1956","Alabama","Green Bay Packers","11th","284th",1978,"NT-DT","2-Jun",259,NA,NA,NA,NA,1962,1962,0,32.9815431,-82.810138
"11079","Terry Jones","Terry","Jones","Tuscaloosa","AL","USA","12/3/1979","Alabama","Baltimore Ravens","5th","155th",2002,"TE","3-Jun",265,NA,NA,NA,NA,1962,1962,0,33.2098407,-87.5691735
"11080","Thomas Jones","Thomas","Jones","Big Stone Gap","VA","USA","8/19/1978","Virginia","Arizona Cardinals","1st","7th",2000,"RB","10-May",220,NA,NA,NA,NA,1962,1962,0,36.8586404,-82.7832489
"11081","Thurman Jones","Thurman","Jones","Wilson","OK","USA","4/6/1918","Abilene Christian",NA,NA,NA,NA,"FB-DB","10-May",198,"1/17/1988","Blackwell","TX",NA,1962,1962,0,37.0404423,-95.6406409
"11082","Todd Jones","Todd","Jones","Hope","AR","USA","7/3/1967","Arkansas","Cleveland Browns","11th","280th",1991,"T","3-Jun",295,NA,NA,NA,NA,1962,1962,0,37.09024,-95.712891
"11083","Tom Jones","Tom","Jones","Cincinnati","OH","USA","6/22/1931","Kentucky St.","Cleveland Browns","9th","108th",1954,"RB","Jun-00",200,"8/28/1978","Muskoka District","Canada",NA,1962,1962,0,39.1031182,-84.5120196
"11084","Tony Jones","Tony","Jones","Grapeland","TX","USA","12/30/1965","Texas","Houston Oilers","6th","153rd",1990,"WR","7-May",142,NA,NA,NA,NA,1962,1962,0,31.491845,-95.4785606
"11085","Tony A. Jones","Tony","A.","Tampa","FL","USA","2/16/1972","Syracuse",NA,NA,NA,NA,"DB","4-Jun",200,NA,NA,NA,NA,1962,1962,0,27.950575,-82.4571776
"11086","Tony E. Jones","Tony","E.","Royston","GA","USA","5/24/1966","West. Carolina",NA,NA,NA,NA,"T-G","5-Jun",290,NA,NA,NA,NA,1962,1962,0,34.2870503,-83.1101483
"11087","Too Tall Jones","Too","Tall","Jackson","TN","USA","2/23/1951","Tennessee St.","Dallas Cowboys","1st","1st",1974,"DE","9-Jun",271,NA,NA,NA,NA,1962,1962,0,37.0328728,-95.6316455
"11088","Tyrone Jones","Tyrone","Jones","St. Marys","GA","USA","8/3/1961","Southern",NA,NA,NA,NA,"LB","Jun-00",220,"6/10/2008","Folkston","GA",NA,1962,1962,0,36.393855,-97.87094
"11089","Tyrone E. Jones","Tyrone","E.","Ruston","LA","USA","11/9/1966","LSU",NA,NA,NA,NA,"DB","4-Jun",223,NA,NA,NA,NA,1962,1962,0,32.5232053,-92.637927
"11090","Victor Jones","Victor","Jones","Zachary","LA","USA","12/5/1967","LSU",NA,NA,NA,NA,"RB","8-May",212,NA,NA,NA,NA,1962,1962,0,37.8462614,-122.2521318
"11091","Victor P. Jones","Victor","P.","Rockville","MD","USA","10/19/1966","Virginia Tech","Tampa Bay Buccaneers","12th","310th",1988,"LB","2-Jun",250,NA,NA,NA,NA,1962,1962,0,39.0839973,-77.1527578
"11092","Walter Jones","Walter","Jones","Aliceville","AL","USA","1/19/1974","Florida St.","Seattle Seahawks","1st","6th",1997,"T","5-Jun",315,NA,NA,NA,NA,1962,1962,0,33.1295681,-88.1514166
"11093","Wayne Jones","Wayne","Jones","Grand Island","NE","USA","2/10/1960","Utah","Miami Dolphins","10th","276th",1982,"G","4-Jun",270,NA,NA,NA,NA,1962,1962,0,40.9263957,-98.3420118
"11094","Willie Jones","Willie","Jones","Angleton","TX","USA","8/30/1939","Purdue","Minnesota Vikings","17th","225th",1961,"FB","11-May",208,NA,NA,NA,NA,1962,1962,0,29.16941,-95.4318847
"11095","Willie Jones","Willie","Jones","Moro","AR","USA","5/28/1942","Kansas St.","St. Louis Cardinals","18th","271st",1966,"DT-DE","1-Jun",260,NA,NA,NA,NA,1962,1962,0,38.924769,-90.0220491
"11096","Willie Jones","Willie","Jones","Dublin","GA","USA","11/22/1957","Florida St.","Oakland Raiders","2nd","42nd",1979,"DE","4-Jun",240,NA,NA,NA,NA,1962,1962,0,53.3498053,-6.2603097
"11097","Willie Jones","Willie","Jones","Belle Glade","FL","USA","12/17/1975","Central Florida",NA,NA,NA,NA,"T","6-Jun",355,NA,NA,NA,NA,1962,1962,0,26.6845104,-80.6675577
"11098","Maurice Jones-Drew","Maurice","Jones-Drew","Pinole","CA","USA","3/23/1985","UCLA","Jacksonville Jaguars","2nd","60th",2006,"RB","8-May",205,NA,NA,NA,NA,1962,1962,0,38.0043667,-122.2988587
"11099","Bennie Joppru","Bennie","Joppru","Dickinson","ND","USA","1/5/1980","Michigan","Houston Texans","2nd","41st",2003,"TE","4-Jun",234,NA,NA,NA,NA,2006,2007,1,40.2027214,-77.197232
"11100","Akeem Jordan","Akeem","Jordan","Harrisburg","VA","USA","8/17/1985","James Madison",NA,NA,NA,NA,"LB","1-Jun",226,NA,NA,NA,NA,2007,2013,6,40.2731911,-76.8867008
"11101","Andrew Jordan","Andrew","Jordan","Charlotte","NC","USA","6/21/1972","West. Carolina","Minnesota Vikings","6th","179th",1994,"TE","6-Jun",260,NA,NA,NA,NA,2007,2013,6,35.2270869,-80.8431267
"11102","Antony Jordan","Antony","Jordan","Sewell","NJ","USA","12/19/1974","Vanderbilt","Indianapolis Colts","5th","135th",1998,"LB","3-Jun",234,NA,NA,NA,NA,2007,2013,6,37.2278074,-95.7069868
"11103","Brian Jordan","Brian","Jordan","Baltimore","MD","USA","3/29/1967","Richmond","Buffalo Bills","7th","173rd",1989,"DB","11-May",205,NA,NA,NA,NA,2007,2013,6,39.2903848,-76.6121893
"11104","Buford Jordan","Buford","Jordan","Lafayette","IN","USA","6/26/1962","McNeese St.","Green Bay Packers","1st","12th",1984,"RB","Jun-00",223,NA,NA,NA,NA,2007,2013,6,30.2240897,-92.0198427
"11106","Charles Jordan","Charles","Jordan","Los Angeles","CA","USA","10/9/1969","Long Beach CC",NA,NA,NA,NA,"WR","11-May",182,NA,NA,NA,NA,2007,2013,6,34.0522342,-118.2436849
"11107","Curtis Jordan","Curtis","Jordan","Lubbock","TX","USA","1/25/1954","Texas Tech","Tampa Bay Buccaneers","6th","158th",1976,"DB","2-Jun",200,NA,NA,NA,NA,2007,2013,6,33.5778631,-101.8551665
"11108","Darin Jordan","Darin","Jordan","Boston","MA","USA","12/4/1964","Northeastern","Pittsburgh Steelers","5th","121st",1988,"LB-DE","1-Jun",242,NA,NA,NA,NA,2007,2013,6,42.3600825,-71.0588801
"11109","David Jordan","David","Jordan","Birmingham","AL","USA","6/14/1962","Auburn","New York Giants","10th","255th",1984,"G","6-Jun",274,NA,NA,NA,NA,2007,2013,6,33.5185892,-86.8103567
"11111","Donald Jordan","Donald","Jordan","Houston","TX","USA","2/9/1962","Houston","Chicago Bears","12th","330th",1984,"RB","Jun-00",210,NA,NA,NA,NA,2007,2013,6,29.7604267,-95.3698028
"11112","Frank Jordan","Frank","Jordan","Minneapolis","MN","USA","1897-12-05","Bucknell",NA,NA,NA,NA,"WB",NA,168,NA,NA,NA,NA,2007,2013,6,44.977753,-93.2650108
"11113","Henry Jordan","Henry","Jordan","Emporia","VA","USA","1/26/1935","Virginia","Cleveland Browns","5th","52nd",1957,"DT-DE","2-Jun",248,"2/21/1977","Milwaukee","WI",NA,2007,2013,6,38.403903,-96.1816626
"11114","James Jordan","James","Jordan","Los Angeles","CA","USA","6/11/1978","Louisiana Tech",NA,NA,NA,NA,"WR","2-Jun",225,NA,NA,NA,NA,2007,2013,6,34.0522342,-118.2436849
"11115","Jeff Jordan","Jeff","Jordan","St. Louis","MO","USA","7/12/1945","Washington",NA,NA,NA,NA,"RB","1-Jun",215,NA,NA,NA,NA,2007,2013,6,38.6270025,-90.1994042
"11116","Jeff F. Jordan","Jeff","F.","San Antonio","TX","USA","11/23/1943","Tulsa","Minnesota Vikings","8th","107th",1965,"DB","3-Jun",190,NA,NA,NA,NA,2007,2013,6,29.4241219,-98.4936282
"11117","Jimmy Jordan","Jimmy","Jordan","Glenville","GA","USA","8/11/1944","Florida","Atlanta Falcons","3rd","57th",1967,"RB","1-Jun",200,NA,NA,NA,NA,2007,2013,6,38.9342573,-80.8376033
"11118","Ken Jordan","Ken","Jordan","Birmingham","AL","USA","4/29/1964","Tuskegee",NA,NA,NA,NA,"LB","2-Jun",235,NA,NA,NA,NA,2007,2013,6,33.5185892,-86.8103567
"11119","Kevin Jordan","Kevin","Jordan","Washington","DC","USA","12/14/1972","UCLA",NA,NA,NA,NA,"WR","1-Jun",188,NA,NA,NA,NA,2007,2013,6,47.7510741,-120.7401385
"11120","LaMont Jordan","LaMont","Jordan","Suitland","MD","USA","11/11/1978","Maryland","New York Jets","2nd","49th",2001,"RB","10-May",230,NA,NA,NA,NA,2007,2013,6,38.8485264,-76.9240422
"11121","Larry Jordan","Larry","Jordan","Youngstown","OH","USA","4/18/1938","Youngstown St.",NA,NA,NA,NA,"DE-LB","6-Jun",230,"5/5/2012","Boardman","OH",NA,2007,2013,6,41.0997803,-80.6495194
"11122","Leander Jordan","Leander","Jordan","Pittsburgh","PA","USA","9/15/1977","Indiana (PA)","Carolina Panthers","3rd","82nd",2000,"T-G","4-Jun",322,NA,NA,NA,NA,2007,2013,6,40.4406248,-79.9958864
"11123","Lee Roy Jordan","Lee","Roy","Excel","AL","USA","4/27/1941","Alabama","Dallas Cowboys","1st","6th",1963,"LB","1-Jun",221,NA,NA,NA,NA,2007,2013,6,36.7494702,-95.9336656
"11124","Omari Jordan","Omari","Jordan","Cleveland","OH","USA","4/15/1978","Buffalo",NA,NA,NA,NA,"DT","4-Jun",315,NA,NA,NA,NA,2007,2013,6,41.49932,-81.6943605
"11125","Randy Jordan","Randy","Jordan","Henderson","NC","USA","6/6/1970","North Carolina",NA,NA,NA,NA,"RB","10-May",207,NA,NA,NA,NA,2007,2013,6,36.0395247,-114.9817213
"11126","Richard Jordan","Richard","Jordan","Holdenville","OK","USA","12/1/1974","Missouri Southern","Detroit Lions","7th","239th",1997,"LB","1-Jun",252,NA,NA,NA,NA,2007,2013,6,35.0803617,-96.3991765
"11127","Shelby Jordan","Shelby","Jordan","St. Louis","MO","USA","1/23/1952","Washington (MO)","Houston Oilers","7th","157th",1973,"T","7-Jun",260,NA,NA,NA,NA,2007,2013,6,38.6270025,-90.1994042
"11128","Steve Jordan","Steve","Jordan","Phoenix","AZ","USA","1/10/1961","Brown","Minnesota Vikings","7th","179th",1982,"TE","3-Jun",236,NA,NA,NA,NA,2007,2013,6,33.4483771,-112.0740373
"11129","Steve B. Jordan","Steve","B.","San Francisco","CA","USA","3/20/1963","USC",NA,NA,NA,NA,"K","10-May",205,NA,NA,NA,NA,2007,2013,6,37.7749295,-122.4194155
"11130","Tim Jordan","Tim","Jordan","Madison","WI","USA","4/26/1964","Wisconsin","New England Patriots","4th","107th",1987,"LB","3-Jun",226,NA,NA,NA,NA,2007,2013,6,43.0730517,-89.4012302
"11131","Tony Jordan","Tony","Jordan","Rochester","NY","USA","5/5/1965","Kansas St.","Phoenix Cardinals","5th","132nd",1988,"RB","2-Jun",220,NA,NA,NA,NA,2007,2013,6,43.1565779,-77.6088465
"11132","Tim Jorden","Tim","Jorden","Lakewood","OH","USA","10/30/1966","Indiana",NA,NA,NA,NA,"TE","3-Jun",235,NA,NA,NA,NA,2007,2013,6,29.7303278,-95.4346238
"11136","Davin Joseph","Davin","Joseph","Hallandale","FL","USA","11/22/1983","Oklahoma","Tampa Bay Buccaneers","1st","23rd",2006,"G","2-Jun",305,NA,NA,NA,NA,2010,2010,0,25.9812024,-80.148379
"11137","Dwayne Joseph","Dwayne","Joseph","Miami","FL","USA","6/2/1972","Syracuse",NA,NA,NA,NA,"DB","9-May",180,NA,NA,NA,NA,2010,2010,0,25.7616798,-80.1917902
"11139","Elvis Joseph","Elvis","Joseph","St. Michaels",NA,"Barbados","8/30/1978","La-Lafayette",NA,NA,NA,NA,"RB","1-Jun",216,NA,NA,NA,NA,2010,2010,0,38.785393,-76.2233202
"11140","James Joseph","James","Joseph","Phenix City","AL","USA","10/28/1967","Auburn","Philadelphia Eagles","7th","187th",1991,"RB","2-Jun",222,NA,NA,NA,NA,2010,2010,0,32.4709761,-85.0007653
"11141","Joe Joseph","Joe","Joseph","Orlando","FL","USA","10/20/1985","Miami (FL)",NA,NA,NA,NA,"DT","2-Jun",300,NA,NA,NA,NA,2010,2010,0,28.5383355,-81.3792365
"11142","Johnathan Joseph","Johnathan","Joseph","Rock Hill","SC","USA","4/16/1984","South Carolina","Cincinnati Bengals","1st","24th",2006,"DB","11-May",185,NA,NA,NA,NA,2010,2010,0,34.9248667,-81.0250784
"11143","Keith Joseph","Keith","Joseph","Houston","TX","USA","12/9/1981","Texas A&M",NA,NA,NA,NA,"RB","2-Jun",223,NA,NA,NA,NA,2010,2010,0,29.7604267,-95.3698028
"11144","Kerry Joseph","Kerry","Joseph","New Iberia","LA","USA","10/4/1973","McNeese St.",NA,NA,NA,NA,"DB","1-Jun",205,NA,NA,NA,NA,2010,2010,0,30.0035365,-91.8187285
"11145","Linval Joseph","Linval","Joseph","St. Croix",NA,"U.S. Virgin Islands","10/10/1988","East Carolina","New York Giants","2nd","46th",2010,"DT","4-Jun",328,NA,NA,NA,NA,2010,2010,0,17.7245968,-64.8347992
"11148","Vance Joseph","Vance","Joseph","Marrero","LA","USA","9/20/1972","Colorado",NA,NA,NA,NA,"DB","Jun-00",202,NA,NA,NA,NA,2010,2010,0,29.8993723,-90.1003506
"11149","William Joseph","William","Joseph","Miami","FL","USA","9/3/1979","Miami (FL)","New York Giants","1st","25th",2003,"DT","5-Jun",315,NA,NA,NA,NA,2010,2010,0,25.7616798,-80.1917902
"11151","Les Josephson","Les","Josephson","Minneota","MN","USA","7/29/1942","Augustana (SD)",NA,NA,NA,NA,"RB","1-Jun",207,NA,NA,NA,NA,2010,2010,0,44.5588502,-95.9855862
"11152","Steve Josue","Steve","Josue","Miami","FL","USA","4/5/1980","Carson-Newman","Green Bay Packers","7th","257th",2003,"LB","2-Jun",230,NA,NA,NA,NA,2010,2010,0,25.7616798,-80.1917902
"11153","Bob Joswick","Bob","Joswick","Uniontown","PA","USA","1/12/1946","Tulsa","Miami Dolphins","13th","334th",1968,"DE-DT","5-Jun",250,NA,NA,NA,NA,2010,2010,0,39.900076,-79.7164326
